id,nameVi,nameEn,categoryName,categoryNameEn,kcal,protein,fat,carb,vitaminC,vitaminA,calcium,iron,potassium,sodium,zinc,magnesium,fiber,cholesterol,transfat,betaCaroten
6877a6b660d6c84e9bd5cdc1,"Súp lơ xanh, luộc","Cauli/Brocco, Broccoli, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",34.0,2.57,0.26,5.29,42.13,6.74,28.7,0.63,260.87,20.0,0.56,17.39,2.78,,,80.87
6877a6b660d6c84e9bd5cb7f,"Thìa là, tươi","Dill, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",47.0,2.6,0.96,6.94,63.0,237.5,200.0,1.2,360.6,48.0,0.5,55.0,5.0,,,2850.0
6877a6b660d6c84e9bd5cb80,"Tía tô, tươi","Balm-mint, garden- balm, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",40.0,2.9,,7.0,13.0,460.0,190.0,3.2,284.1,2.8,0.86,111.88,3.6,,,5520.0
6877a6b660d6c84e9bd5cb81,"Tỏi ta, tươi","Garlic bulbs, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",126.0,6.0,0.35,24.65,10.0,,24.0,1.5,373.0,18.0,0.9,8.0,1.5,,,
6877a6b660d6c84e9bd5cb82,"Tỏi tây, cả lá, tươi","Chinese Leek, Onion fragrant, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",35.0,1.4,,7.4,20.0,0.83,80.0,2.0,,,,,1.5,,,10.0
6877a6b660d6c84e9bd5cb83,"Trám đen, quả chín, tươi","Fruit of Canarium pimela, ripe","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",134.0,2.5,10.0,8.5,14.0,,140.0,,,,,,4.9,,,
6877a6b660d6c84e9bd5cb84,"Trám xanh, trám trắng, tươi","Canarium nut, pili nut, Java almond, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",56.0,1.2,1.6,9.3,20.0,27.5,136.0,,,,,,4.9,,,330.0
6877a6b660d6c84e9bd5cb85,"Lá xương sông, tươi","Edible leaves of Blumea lanceolaria, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",28.0,2.2,,4.7,4.0,,112.0,4.0,423.98,11.95,,49.56,3.2,,,
6877a6b660d6c84e9bd5cb86,"Rau cải ngọt, tươi","Elongated mustard, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,1.4,0.1,2.62,78.4,100.5,127.6,0.77,,,0.57,,,,,1206.0
6877a6b660d6c84e9bd5cdc2,"Cải ngọt, luộc","Brassica, Elongated mustard, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",19.0,1.57,0.11,2.94,48.45,112.92,143.37,0.87,,,0.64,,,,,1355.06
6877a6b660d6c84e9bd5cb87,"Rau cải thảo, tươi","Chinese cabbage, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",14.0,0.9,,2.57,21.5,20.25,64.1,0.94,,,0.91,,,,,243.0
6877a6b660d6c84e9bd5cdc3,"Cải thảo, luộc","Brassica, Chinese cabbage, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",15.0,0.98,,2.79,12.85,22.01,69.67,1.02,,,0.99,,,,,264.13
6877a6b660d6c84e9bd5cb88,"Ngọn su su, tươi","Chayote, young stem and leaves raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,3.3,0.1,2.5,14.3,0.33,93.4,1.95,,,0.91,,,,,4.0
6877a6b660d6c84e9bd5cdc4,"Ngọn su su, luộc","Chayote young stem and leaves, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",14.0,3.37,0.1,,8.03,0.34,95.31,1.99,,,0.93,,,,,4.08
6877a6b660d6c84e9bd5cb89,"Quả đậu ván, tươi","Hyacinth bean,    Australian pea, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",39.0,2.8,,7.0,23.3,100.0,72.8,1.15,,,0.76,,,,,1200.0
6877a6b660d6c84e9bd5cb8a,"Cà chua, muối","Tomato, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",10.0,0.6,,1.8,,,,,,,,,0.8,,,
6877a6b660d6c84e9bd5cb8b,"Cà pháo, muối nén","Eggplant, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",20.0,1.3,,3.7,,3.33,15.0,0.8,,,,,1.7,,,40.0
6877a6b660d6c84e9bd5cb8c,"Cà pháo, muối sổi ","Eggplant, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",23.0,1.5,,4.2,,,,,,,,,1.7,,,
6877a6b660d6c84e9bd5cb8d,Dưa cải bắp,Cabbage Chinese pickled with salt,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,1.2,,4.9,20.0,1.67,51.0,0.3,,,,,1.6,,,20.0
6877a6b660d6c84e9bd5cb8e,Dưa cải bẹ,"Mustard green, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",25.0,1.8,,4.5,3.0,62.08,100.0,3.0,,,,,2.1,,,745.0
6877a6b660d6c84e9bd5cb8f,Dưa cải sen,"Field mustard, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,1.1,,3.1,,,63.0,,,,,,1.8,,,
6877a6b660d6c84e9bd5cb90,"Dưa chuột, muối","Cucumber, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,0.8,0.14,3.06,4.0,8.33,25.0,1.2,23.0,1208.0,0.02,4.0,0.7,,,100.0
6877a6b660d6c84e9bd5cb91,Dưa giá đậu xanh,"Mung bean sprouts, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",47.0,5.0,,6.8,,,22.0,1.1,,,,,2.0,,,
6877a6b660d6c84e9bd5cb92,"Hành củ, muối","Onion, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,1.4,,4.7,,1.5,12.0,1.3,,,,,0.7,,,18.0
6877a6b660d6c84e9bd5cb93,"Kiệu, muối","Onion shallot, scallion, pickled with salt","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",29.0,1.3,,5.9,12.4,,50.0,1.2,120.0,812.0,,102.0,1.2,,,
6877a6b660d6c84e9bd5cb94,"Nhút (dưa muối từ mít non, lá đậu xanh non...)","Mix pickled from young jack fruit, mung bean leaves and other","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",25.0,2.5,,3.8,,,204.0,9.0,,,,,2.3,,,
6877a6b660d6c84e9bd5cb95,"Men bia, khô","Brewer's yeast, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",367.0,52.5,3.2,32.0,,,44.0,16.1,,,,,6.6,,,
6877a6b660d6c84e9bd5cb96,"Men bia, tươi","Brewer's yeast, fresh","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",103.0,16.2,1.3,6.5,,,30.0,5.0,,,,,2.0,,,
6877a6b660d6c84e9bd5cb97,"Mộc nhĩ, khô","Jew's ear, Wood-ear, Tender variety, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",332.0,10.6,0.2,72.0,1.4,1.67,357.0,56.1,708.0,70.0,7.52,146.0,7.0,,,20.0
6877a6b660d6c84e9bd5cb98,"Nấm hương, khô","Mushroom, shiitake, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",342.0,36.0,4.0,40.5,,,184.0,35.0,,,,,17.0,,,
6877a6b660d6c84e9bd5cb99,"Nấm hương, tươi","Mushroom, shiitake, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",51.0,5.5,0.5,6.1,,,27.0,5.2,,,,,3.0,,,
6877a6b660d6c84e9bd5cb9a,"Nấm mỡ (Nấm tây), tươi","Common mushroom, table mushroom, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",37.0,4.0,0.3,4.5,4.0,0.83,28.0,1.3,322.0,12.0,0.3,14.0,1.1,,,10.0
6877a6b660d6c84e9bd5cb9b,"Nấm rơm, tươi","Straw mushroom, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",61.0,3.6,3.2,4.5,2.0,,28.0,1.2,,,,,1.1,,,
6877a6b660d6c84e9bd5cb9c,"Nấm thường, tươi","Gilled mushroom, meadow mushroom, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",48.0,4.6,0.8,5.7,6.0,0.83,2.3,0.7,318.0,5.0,0.52,9.0,3.5,,,10.0
6877a6b660d6c84e9bd5cb9d,Hành khô,,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",326.0,15.6,,66.0,,,384.0,13.2,2544.0,204.0,6.24,,8.4,,,
6877a6b660d6c84e9bd5cb9e,Nấm kim châm,"Mushroom, small and tall, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",44.0,2.66,0.29,7.81,,,,1.15,359.0,3.0,0.65,16.0,2.7,,,
6877a6b660d6c84e9bd5cb9f,Cải ngồng,,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,1.5,0.2,2.18,45.0,223.0,105.0,0.8,252.0,65.0,0.19,19.0,1.0,,,2681.0
6877a6b660d6c84e9bd5cdc5,"Cải ngồng, luộc","Brassica, Cabbage/mustard, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",18.0,1.6,0.21,2.32,26.33,237.23,111.7,0.85,268.09,69.15,0.2,20.21,1.06,,,2852.13
6877a6b660d6c84e9bd5cba0,Rau cải chíp,,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,1.5,0.2,2.18,45.0,223.0,105.0,0.8,252.0,65.0,0.19,19.0,1.0,,,2681.0
6877a6b660d6c84e9bd5cdc6,Rau cải chíp luộc,"Brassica rapa chinensis, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",17.0,1.5,0.2,2.18,24.75,223.0,105.0,0.8,252.0,65.0,0.19,19.0,1.0,,,2681.0
6877a6b660d6c84e9bd5cba1,Rong biển,,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",700.0,20.0,60.0,20.0,,,,,,1600.0,,,,,,
6877a6b660d6c84e9bd5cba2,"Bưởi, tươi","Pomelo, Pummelo; Shaddock, raw",Quả chín,Ripe fruit,33.0,0.2,,8.0,95.0,0.42,23.0,0.5,158.7,2.6,0.16,6.0,0.7,,,
6877a6b660d6c84e9bd5cba3,"Cam, tươi","Orange, raw",Quả chín,Ripe fruit,43.0,0.9,0.06,9.74,40.0,7.75,34.0,0.4,108.1,3.5,0.22,10.0,1.4,,,29.0
6877a6b660d6c84e9bd5cba4,"Chanh, tươi","Lemon, raw",Quả chín,Ripe fruit,29.0,0.9,0.14,5.96,77.0,,40.0,0.6,145.0,3.0,0.1,12.0,1.3,,,
6877a6b660d6c84e9bd5cba5,"Chôm chôm, tươi","Rambutan, raw",Quả chín,Ripe fruit,77.0,1.5,,17.7,,,27.8,0.5,69.0,94.0,,25.0,1.3,,,
6877a6b660d6c84e9bd5cba6,"Chuối, khô","Banana, dried",Quả chín,Ripe fruit,301.0,5.0,,70.3,,,,,,,,,2.3,,,
6877a6b660d6c84e9bd5cba7,"Chuối tây, tươi","Banana, raw",Quả chín,Ripe fruit,66.0,0.9,0.3,15.0,6.0,3.21,12.0,0.5,285.5,17.1,0.32,27.0,,,,26.0
6877a6b660d6c84e9bd5cba8,"Chuối tiêu, tươi","Banana, dwarf, raw",Quả chín,Ripe fruit,100.0,1.5,0.2,23.0,6.0,3.75,8.0,0.6,329.4,19.3,0.37,41.0,0.8,,,45.0
6877a6b660d6c84e9bd5cba9,"Dâu gia, tươi ","Fruit of Baccaurea sapida, tươi",Quả chín,Ripe fruit,27.0,0.6,,6.2,2.0,,20.0,0.5,,,,,,,,
6877a6b660d6c84e9bd5cbaa,"Dâu tây, tươi","Strawberry, raw",Quả chín,Ripe fruit,59.0,1.8,0.4,12.1,60.0,2.5,22.0,0.7,292.0,37.0,,17.0,4.0,,,30.0
6877a6b660d6c84e9bd5cbab,"Dưa bở, tươi","Musk melon, Spanish melon, Cantaloupe, raw",Quả chín,Ripe fruit,21.0,0.5,0.2,4.3,9.0,16.58,36.0,0.3,201.0,,0.17,9.0,0.7,,,150.0
6877a6b660d6c84e9bd5cbac,"Dưa hấu, tươi","Watermelon, raw",Quả chín,Ripe fruit,18.0,1.2,0.2,2.8,7.0,36.83,8.0,1.0,187.2,4.5,0.11,15.0,0.5,,,403.0
6877a6b660d6c84e9bd5cbad,"Dưa hồng, tươi",,Quả chín,Ripe fruit,19.0,0.3,0.1,4.1,7.0,2.5,27.0,0.4,228.0,18.0,0.09,10.0,0.4,,,30.0
6877a6b660d6c84e9bd5cbae,"Dưa lê, tươi","Honey dew melon, raw",Quả chín,Ripe fruit,20.0,0.4,,4.7,,,11.0,0.6,,,,,0.5,,,
6877a6b660d6c84e9bd5cbaf,"Dứa ta, tươi","Pineapple, wild, raw",Quả chín,Ripe fruit,32.0,0.8,,7.3,24.0,3.33,15.0,0.5,156.9,24.2,0.25,22.0,0.8,,,40.0
6877a6b660d6c84e9bd5cbb0,"Dứa tây, tươi","Pineapple, raw",Quả chín,Ripe fruit,40.0,0.5,0.07,9.23,26.0,2.83,32.0,0.3,115.0,1.0,0.1,12.0,0.4,,,34.0
6877a6b660d6c84e9bd5cbb1,"Đào, tươi","Peach, raw",Quả chín,Ripe fruit,37.0,0.9,0.2,7.8,10.0,16.29,20.0,0.45,190.0,,0.17,9.0,1.5,,,162.0
6877a6b660d6c84e9bd5cbb2,"Đu đủ chín, tươi","Papaya ripe, raw",Quả chín,Ripe fruit,38.0,1.0,0.11,8.19,54.0,55.79,40.0,2.6,220.5,4.3,0.1,8.0,0.6,,,265.0
6877a6b660d6c84e9bd5cbb3,"Gioi, tươi","Ohia; Malaya roseapple, raw",Quả chín,Ripe fruit,27.0,0.4,,6.4,30.0,,12.0,0.5,123.0,,0.06,5.0,2.9,,,
6877a6b660d6c84e9bd5cbb4,"Hồng bì, tươi","Wampee, Chinese; Wampi, raw",Quả chín,Ripe fruit,44.0,1.4,,9.6,24.0,,48.0,0.4,,,,,2.4,,,
6877a6b660d6c84e9bd5cbb5,"Hồng đỏ, tươi","Persimmon kaki soft type, ripe, raw",Quả chín,Ripe fruit,38.0,0.7,0.1,8.6,16.0,81.38,10.0,0.2,214.2,4.3,0.19,9.0,2.5,,,253.0
6877a6b660d6c84e9bd5cbb6,"Hồng ngâm, tươi","Persimmon kaki, Hard-type, ripe, raw",Quả chín,Ripe fruit,48.0,0.9,,11.1,16.0,134.58,10.0,0.2,217.2,2.6,0.22,,2.5,,,1615.0
6877a6b660d6c84e9bd5cbb7,"Hồng xiêm, tươi","Sapodilla, sapota ponderosa, raw",Quả chín,Ripe fruit,58.0,0.5,0.7,12.5,8.0,,52.0,2.3,193.0,12.0,0.1,12.0,2.5,,,
6877a6b660d6c84e9bd5cbb8,"Lê, tươi","Pear, raw",Quả chín,Ripe fruit,48.0,0.7,0.2,10.8,4.0,2.5,19.0,2.3,88.4,5.0,0.13,7.0,0.6,,,27.0
6877a6b660d6c84e9bd5cbb9,"Lựu, tươi","Pome granate, raw",Quả chín,Ripe fruit,79.0,0.6,0.15,18.85,6.0,5.42,13.0,0.7,259.0,3.0,0.12,3.0,2.5,,,40.0
6877a6b660d6c84e9bd5cbba,"Mãng cầu xiêm, tươi","Soursop, raw",Quả chín,Ripe fruit,58.0,1.8,,12.6,19.2,,38.1,0.7,382.0,4.0,,18.0,1.9,,,
6877a6b660d6c84e9bd5cbbb,"Mắc coọc, tươi","Wild Himalayan pear, raw",Quả chín,Ripe fruit,24.0,0.2,,5.7,2.0,,32.0,0.6,,,,,,,,
6877a6b660d6c84e9bd5cbbc,"Mận tím, tươi","Japanese plum, raw",Quả chín,Ripe fruit,23.0,0.6,0.2,4.6,3.0,138.71,28.0,0.4,157.0,,0.1,7.0,0.7,,,1633.0
6877a6b660d6c84e9bd5cbbd,"Mít dai, tươi","Jackfruit, mature, raw",Quả chín,Ripe fruit,54.0,0.6,0.19,12.41,5.0,15.0,21.0,0.4,367.5,2.5,0.67,37.0,1.2,,,180.0
6877a6b660d6c84e9bd5cbbe,Mít khô,"Jackfruit, dried",Quả chín,Ripe fruit,286.0,2.9,,68.5,,,,,,,,,1.5,,,
6877a6b660d6c84e9bd5cbbf,"Mít mật , tươi","Jackfruit, sweet type, raw",Quả chín,Ripe fruit,67.0,1.5,,15.2,5.0,6.67,21.0,0.4,,,,,1.2,,,80.0
6877a6b660d6c84e9bd5cbc0,"Mơ, tươi","Apricot, raw",Quả chín,Ripe fruit,50.0,0.9,0.27,11.03,7.0,212.83,28.0,2.1,259.0,1.0,0.2,10.0,0.8,,,2554.0
6877a6b660d6c84e9bd5cbc1,"Mơ, khô","Apricot, dried",Quả chín,Ripe fruit,290.0,3.0,1.1,66.9,5.0,180.25,62.0,4.5,1162.0,10.0,0.39,32.0,4.1,,,2163.0
6877a6b660d6c84e9bd5cbc2,"Muỗm, quéo, tươi","Mango, common; Indian mango, unripe, raw",Quả chín,Ripe fruit,69.0,0.6,0.4,15.7,60.0,158.75,4.0,0.2,,,,,0.4,,,1905.0
6877a6b660d6c84e9bd5cbc3,"Na, tươi","Sugar apple, sweetsop, raw",Quả chín,Ripe fruit,69.0,1.6,0.2,15.1,36.0,,35.0,0.6,259.5,22.3,0.21,21.0,0.8,,,
6877a6b660d6c84e9bd5cbc4,"Nhãn, tươi ","Longan, raw",Quả chín,Ripe fruit,52.0,0.9,,12.0,58.0,,21.0,0.4,257.1,25.5,0.29,10.0,1.0,,,
6877a6b660d6c84e9bd5cbc5,"Nhãn, khô","Longan, dried",Quả chín,Ripe fruit,292.0,4.3,0.5,67.6,34.0,,32.0,4.4,,,,46.0,1.7,,,
6877a6b660d6c84e9bd5cbc6,"Nho ngọt, tươi","Grape, European, sweet, raw",Quả chín,Ripe fruit,71.0,0.4,0.11,16.99,3.0,3.29,17.0,0.6,191.0,2.0,0.07,7.0,0.6,,,39.0
6877a6b660d6c84e9bd5cbc7,"Nho ta (nho chua), tươi","Grape fruit, wild, raw",Quả chín,Ripe fruit,24.0,0.4,,5.5,45.0,1.25,40.0,1.4,119.8,11.4,0.17,15.0,2.4,,,15.0
6877a6b660d6c84e9bd5cbc8,"Nhót, tươi","Silver berry, raw",Quả chín,Ripe fruit,22.0,1.2,,4.4,,,27.0,0.2,,,,,2.3,,,
6877a6b660d6c84e9bd5cbc9,"Ổi, quả chín, tươi","Guava, common, raw",Quả chín,Ripe fruit,61.0,0.6,0.76,12.94,62.0,31.17,10.0,1.3,291.0,4.0,2.4,22.0,6.0,,,374.0
6877a6b660d6c84e9bd5cbca,"Quả bơ vỏ tím, tươi","Avocado, Alligator Pear, raw",Quả chín,Ripe fruit,76.0,1.8,6.2,3.2,,,48.6,1.4,,,,,0.4,,,
6877a6b660d6c84e9bd5cbcb,"Quả bơ vỏ xanh, tươi","Avocado, Alligator Pear, raaw",Quả chín,Ripe fruit,103.0,1.9,9.4,2.8,17.4,7.04,59.9,1.6,162.5,0.93,0.19,11.11,0.5,,,53.0
6877a6b660d6c84e9bd5cbcc,"Quả cóc, tươi","Pork plum, Tahitian apple, Otaheite apple, raw",Quả chín,Ripe fruit,62.0,1.8,,13.7,,,37.6,1.6,,,,,0.9,,,
6877a6b660d6c84e9bd5cbcd,"Quả thanh long, tươi","Dragon's eyes fruit, raw",Quả chín,Ripe fruit,47.0,1.3,,10.5,9.6,,10.7,0.6,,,,,1.8,,,
6877a6b660d6c84e9bd5cbce,"Quả trứng gà, tươi","Lúcuma, raw",Quả chín,Ripe fruit,106.0,4.3,0.4,21.3,,,101.0,,,,,,,,,
6877a6b660d6c84e9bd5cbcf,"Quất chín, tươi","Mandarin, raw",Quả chín,Ripe fruit,42.0,0.9,,9.6,43.0,8.33,124.0,0.3,,,,,4.1,,,100.0
6877a6b660d6c84e9bd5cbd0,"Quít, tươi","Tangerine; Orange; Mandarin, raw",Quả chín,Ripe fruit,40.0,0.8,,9.2,55.0,24.67,35.0,0.4,110.9,3.6,0.2,10.0,0.6,,,43.0
6877a6b660d6c84e9bd5cbd1,"Sầu riêng, tươi","Durian, raw",Quả chín,Ripe fruit,138.0,2.5,1.6,28.3,37.0,2.17,20.0,0.9,601.0,1.0,0.28,33.0,1.4,,,23.0
6877a6b660d6c84e9bd5cbd2,"Sấu chín, tươi   ","Sanpidus, ripe, raw",Quả chín,Ripe fruit,49.0,1.3,,10.9,3.0,,100.0,,,,,,2.7,,,
6877a6b660d6c84e9bd5cbd3,"Táo ta, tươi","Jujube, Vietnamese apple, raw",Quả chín,Ripe fruit,40.0,0.8,,9.2,24.0,0.42,44.0,0.2,250.0,3.0,0.05,10.0,0.7,,,5.0
6877a6b660d6c84e9bd5cbd4,"Táo tây, tươi","Apple, common, raw",Quả chín,Ripe fruit,50.0,0.5,0.09,11.71,7.0,2.71,19.0,2.5,101.9,15.2,0.2,3.0,0.6,,,27.0
6877a6b660d6c84e9bd5cbd5,"Vải, tươi   ","Litchi; lychee, raw",Quả chín,Ripe fruit,49.0,0.7,0.35,10.75,36.0,,6.0,0.5,171.0,1.0,0.07,10.0,1.1,,,
6877a6b660d6c84e9bd5cbd6,"Vải, khô","Litchi, dried with shells",Quả chín,Ripe fruit,264.0,3.0,1.9,58.6,183.0,,25.0,1.4,1110.0,3.0,0.28,42.0,1.0,,,
6877a6b660d6c84e9bd5cbd7,"Vú sữa, tươi","Starapple, cainito, raw",Quả chín,Ripe fruit,51.0,1.0,,11.7,5.0,,68.0,0.4,,,,,2.3,,,
6877a6b660d6c84e9bd5cbd8,"Xoài chín, tươi","Mango, common, ripe, raw",Quả chín,Ripe fruit,69.0,0.6,0.3,15.9,30.0,38.25,10.0,0.4,114.1,2.1,0.56,9.0,,,,445.0
6877a6b660d6c84e9bd5cbd9,"Quả kiwi, tươi","Kiwifruit, Chinese gooseberry, raw",Quả chín,Ripe fruit,68.0,1.14,0.52,14.66,92.7,4.33,34.0,0.31,312.0,3.0,0.14,17.0,3.0,,,52.0
6877a6b660d6c84e9bd5cbda,Táo mèo,,Quả chín,Ripe fruit,92.0,1.94,0.17,20.65,,,,,,,,,7.16,,,
6877a6b660d6c84e9bd5cbdb,Dưa lưới,Cantaloupe,Quả chín,Ripe fruit,38.0,0.84,0.19,8.16,36.7,169.0,9.0,0.21,267.0,16.0,0.18,12.0,0.9,,,2020.0
6877a6b660d6c84e9bd5cbdc,Măng cụt,Mangosteen,Quả chín,Ripe fruit,65.0,0.6,0.6,14.4,3.0,,11.0,0.6,63.0,10.0,0.1,,1.5,,,
6877a6b660d6c84e9bd5cbdd,Bơ,"Butter, unsalted","Dầu, mỡ, bơ","Oil, fat, butter",756.0,0.5,83.5,0.5,,613.17,12.0,0.1,24.0,11.0,0.09,2.0,,,,158.0
6877a6b660d6c84e9bd5cbde,"Dầu thảo mộc (Lạc, vừng, cám...)","Vegetable oil, mixed varieties","Dầu, mỡ, bơ","Oil, fat, butter",897.0,,99.7,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cbdf,"Mỡ lợn, muối","Lard, salted","Dầu, mỡ, bơ","Oil, fat, butter",827.0,2.0,91.0,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cbe0,"Mỡ lợn, nước","Lard, liquid","Dầu, mỡ, bơ","Oil, fat, butter",896.0,,99.6,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cbe1,Bơ thực vật,"Margarine, unsalted","Dầu, mỡ, bơ","Oil, fat, butter",729.0,0.5,80.7,0.1,0.1,818.83,17.0,,25.0,2.0,0.02,2.0,,,,610.0
6877a6b660d6c84e9bd5cbe2,Dầu bông,"Oil, cottonseed, salad or cooking","Dầu, mỡ, bơ","Oil, fat, butter",900.0,,100.0,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cbe3,Dầu cám gạo,"Oil, rice bran","Dầu, mỡ, bơ","Oil, fat, butter",900.0,,100.0,,,,,0.07,,,,,,,,
6877a6b660d6c84e9bd5cbe4,Dầu cọ,"Vegetable oil, palm kernel","Dầu, mỡ, bơ","Oil, fat, butter",900.0,,100.0,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cbe5,Dầu dừa,"Oil, coconut kernel","Dầu, mỡ, bơ","Oil, fat, butter",900.0,,100.0,,,,,0.04,,,,,,,,
6877a6b660d6c84e9bd5cbe6,Dầu đậu tương,"Oil, soybean, salad or cooking","Dầu, mỡ, bơ","Oil, fat, butter",900.0,,100.0,,,,,0.02,,,,,,,,
6877a6b660d6c84e9bd5cbe7,Dầu lạc,"Oil, peanut, salad or cooking","Dầu, mỡ, bơ","Oil, fat, butter",900.0,,100.0,,,,,0.03,,,,,,,,
6877a6b660d6c84e9bd5cbe8,Dầu mè,"Oil, sesame, salad or cooking","Dầu, mỡ, bơ","Oil, fat, butter",900.0,,100.0,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cbe9,Dầu ngô ,"Oil, corn, salad or cooking","Dầu, mỡ, bơ","Oil, fat, butter",900.0,,100.0,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cbea,Dầu oliu,"Oil, olive, salad or cooking","Dầu, mỡ, bơ","Oil, fat, butter",900.0,,100.0,,,,1.0,0.56,1.0,2.0,,,,,,
6877a6b660d6c84e9bd5cbeb,Dầu hỗn hợp,"Vegetable oil, mixed varieties","Dầu, mỡ, bơ","Oil, fat, butter",897.0,,99.7,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cbec,"Thịt bê, mỡ, tươi","Veal, lean and fat meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,144.0,19.0,7.5,,2.0,,8.0,1.7,329.0,76.0,2.55,24.0,,,,
6877a6b660d6c84e9bd5cbed,"Thịt bê, nạc, tươi","Veal, lean meat only, raw",Thịt và sản phẩm chế biến,Meat and processed products,85.0,20.0,0.5,,2.0,,8.0,1.7,348.0,80.0,2.73,26.0,,,,
6877a6b660d6c84e9bd5cbee,"Thịt bò, loại I, tươi","Beef, meat, grade I, raw",Thịt và sản phẩm chế biến,Meat and processed products,118.0,21.0,3.8,,1.0,12.0,12.0,3.1,378.0,83.0,2.2,28.0,,,,
6877a6b660d6c84e9bd5cbef,"Thịt bò, loại II, tươi","Beef, meat, grade II, raw",Thịt và sản phẩm chế biến,Meat and processed products,167.0,18.0,10.5,,1.0,2.0,10.0,2.7,,,,,,,,
6877a6b660d6c84e9bd5cbf0,"Thịt bò, lưng, nạc, tươi","Beef, short loin, top loin, seperable lean only, trimmed to 1/8 fat, prime, raw",Thịt và sản phẩm chế biến,Meat and processed products,121.0,23.07,3.16,0.1,,,23.0,1.63,361.0,57.0,4.05,24.0,,,,
6877a6b660d6c84e9bd5cdc7,"Thịt bò, lưng, nạc, chần","Beef, loin, lean, poached",Thịt và sản phẩm chế biến,Meat and processed products,157.0,34.43,,4.87,,,34.33,2.43,538.81,85.07,6.04,35.82,,59.7,,
6877a6b660d6c84e9bd5cbf1,"Thịt bò, lưng, nạc và mỡ, tươi","Beef, short loin, top loin, seperable lean only, trimmed to 1/4 fat, prime, raw",Thịt và sản phẩm chế biến,Meat and processed products,174.0,21.53,9.49,0.7,,,5.0,1.78,349.0,59.0,3.64,22.0,,,,
